race,circuit,driver,grid,actual_stops,actual_comp,actual_pits,p1_stops,p1_comp,p1_pits,set1,ord1,stop1,set_topk,ord_topk,in_short,pit_err_first,pit_err_all,shown,field_shown
2025R19,Austin,ALB,18,2,HARD-MEDIUM-SOFT,"[7, 36]",1,MEDIUM-HARD,[23],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""SOFT-HARD-HARD""]"
2025R19,Austin,STR,19,1,SOFT-MEDIUM,[28],1,MEDIUM-HARD,[23],0,0,1,0,0,0,5,[5],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""SOFT-HARD-HARD""]"
2025R19,Austin,HAD,20,1,HARD-SOFT,[28],1,MEDIUM-HARD,[23],0,0,1,0,0,1,5,[5],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""SOFT-HARD-HARD""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""SOFT-HARD-HARD""]"
2025R22,Las Vegas,NOR,1,1,MEDIUM-HARD,[22],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,VER,2,1,MEDIUM-HARD,[25],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,SAI,3,1,MEDIUM-HARD,[22],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,RUS,4,1,MEDIUM-HARD,[17],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,PIA,5,1,MEDIUM-HARD,[21],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,LAW,6,1,HARD-HARD,[28],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,0,0,0,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,ALO,7,1,MEDIUM-HARD,[16],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,HAD,8,1,MEDIUM-HARD,[20],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,LEC,9,1,MEDIUM-HARD,[24],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,GAS,10,0,HARD,[],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,0,0,0,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,HUL,11,1,HARD-MEDIUM,[30],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,0,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,OCO,13,1,MEDIUM-HARD,[27],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,BEA,14,1,MEDIUM-HARD,[17],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,1,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,COL,15,1,HARD-MEDIUM,[25],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,0,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,ANT,17,0,HARD,[],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,0,0,0,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,HAM,19,1,HARD-MEDIUM,[29],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,0,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R22,Las Vegas,TSU,20,1,HARD-MEDIUM,[27],2,MEDIUM-HARD-HARD,"[14, 29]",0,0,0,1,0,1,,,"[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-SOFT"", ""MEDIUM-SOFT-MEDIUM""]"
2025R21,São Paulo,NOR,1,2,MEDIUM-SOFT-MEDIUM,"[30, 50]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,ANT,2,2,SOFT-MEDIUM-MEDIUM,"[21, 47]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,PIA,4,2,MEDIUM-SOFT-MEDIUM,"[38, 51]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,HAD,5,2,SOFT-MEDIUM-MEDIUM,"[18, 37]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,RUS,6,2,MEDIUM-SOFT-MEDIUM,"[34, 48]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,LAW,7,1,SOFT-MEDIUM,[19],1,MEDIUM-HARD,[30],0,0,1,1,0,1,11,[11],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,BEA,8,2,SOFT-MEDIUM-MEDIUM,"[17, 42]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,GAS,9,2,SOFT-MEDIUM-MEDIUM,"[18, 39]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,HUL,10,1,MEDIUM-SOFT,[36],1,MEDIUM-HARD,[30],0,0,1,1,1,1,6,[6],"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,ALO,11,2,HARD-MEDIUM-MEDIUM,"[28, 46]",1,MEDIUM-HARD,[30],0,0,0,1,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,ALB,12,2,MEDIUM-SOFT-MEDIUM,"[35, 55]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,STR,14,2,HARD-MEDIUM-MEDIUM,"[29, 54]",1,MEDIUM-HARD,[30],0,0,0,1,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,SAI,15,2,SOFT-MEDIUM-MEDIUM,"[17, 38]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,COL,16,2,MEDIUM-SOFT-MEDIUM,"[29, 43]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,TSU,17,2,MEDIUM-MEDIUM-MEDIUM,"[24, 47]",1,MEDIUM-HARD,[30],0,0,0,0,0,0,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,VER,19,3,HARD-MEDIUM-MEDIUM-SOFT,"[7, 34, 54]",1,MEDIUM-HARD,[30],0,0,0,0,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R21,São Paulo,OCO,20,2,HARD-MEDIUM-MEDIUM,"[8, 47]",1,MEDIUM-HARD,[30],0,0,0,1,0,1,,,"[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]","[""MEDIUM-HARD"", ""MEDIUM-HARD-HARD"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-SOFT"", ""SOFT-MEDIUM-SOFT""]"
2025R23,Lusail,PIA,1,2,MEDIUM-MEDIUM-HARD,"[24, 42]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,3,"[3, 3]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,NOR,2,2,MEDIUM-MEDIUM-HARD,"[25, 44]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,4,"[4, 5]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,VER,3,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,RUS,4,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,ANT,5,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,HAD,6,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,SAI,7,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
2025R23,Lusail,ALO,8,2,MEDIUM-MEDIUM-HARD,"[7, 32]",2,MEDIUM-HARD-HARD,"[21, 39]",0,0,1,1,1,1,14,"[14, 7]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]","[""MEDIUM-HARD-HARD"", ""MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD-MEDIUM"", ""MEDIUM-MEDIUM-HARD"", ""MEDIUM-HARD-HARD-MEDIUM""]"
